OC.A	I/aa	Marque of the complément (devant the pronoms et noms propres)	Marque du complément (devant les pronoms et noms propres)
TA.KOO-PANI	Opani	A door, shutter, or cover; the close or conclusion of a subject; to shut a door or window, to cover or close a thing; to conclude a subject	A door, shutter, or cover; the close or conclusion of a subject; to shut a door or window, to cover or close a thing; to conclude a subject
TA.KOO-PANI	ʔOopani	Porte of house, of jardin; fermer une porte, une fenêtre, un coffre; interdire, fermer; terminer, clore un travail	Porte de maison, de jardin; fermer une porte, une fenêtre, un coffre; interdire, fermer; terminer, clore un travail
TA.KOO-PAPA	Opapa	A fowl that has lost its tail	(Dvs)
TR.KOO-PAPE	ʔOopape	Courant	(Lmt)
CE.KOO-PATAPATA	ʔOopatapata	Tacheté	Tacheté
CE.KOO-PEE	ʔOopee	Pourri (se dit of the fruits et of the légumes)	Pourri (se dit des fruits et des légumes)
CE.KOO-PEKA.1	ʔOopeʔa	Hirondelle (Hirundo tahitica); salangane (Collocalia leucophaea)	(Lmt)
CE.KOO-PEKA.2	Opea	To lay things cross ways, such as fire-wood to dry; trellised, or put cross ways, as lattice work	(Dvs)
CE.KOOPERU	ʔOoperu	Fish of the famille of the Carangidae (Decapterus pinnulatus)	Poisson de la famille des Carangidae (Decapterus pinnulatus)
NP.KOPE	Ope	To go and collect, bring all to one place	(Dvs)
MP.KOPI.A	ʔOpi	Plisser	(Lmt)
CE.KO-PIKO	Opio/pio	Rovingly, wanderingly	(Dvs)
CE.KOO-PIRI	ʔOo/pi/piri	Peu prêteur, avare; garder pour soi-same, ne pas vouloir prêter or give	Peu prêteur, avare; garder pour soi-même, ne pas vouloir prêter ou donner
CE.KOO-PIRO	Opiro/piro	Offensive in smell	(Dvs)
CE.KOO-PORO	ʔOoporo	(Capsicum frutescens). Piment (Solanum anthropophagorum, S.uporo) (Lmt).	(Whr)
EC.KOOPUU.B	ʔOopuu	Ventre	(Lmt)
TA.KOO-PURA.1	Opura	A good species of the Tahitian cultivated yam	(Dvs)
CE.KOO-PURA.2	Opura/pura	To be flashing obscurely as fire	(Dvs)
TA.KOO-PURE	Opure	Spotted, applied to a fowl	Spotted, applied to a fowl
CE.KOO-PUUPUU	Koopuupuu	Vessie, ballon of baudruche, ampoule of serosité	Vessie, ballon de baudruche, ampoule de serosité
CE.KOOPUTU	Oputu	The name of a bird	The name of a bird
??.KOO-SINU	Ohinu/hinu	The name of a species of breadfruitUncertain Semantic Connection	(Dvs)
CE.KOO-SUMU	Ohumu, ohimu	Whisper, murmur, backbite, slander	(Dvs)
CE.KOO-SUMU	ʔOohumu ~ ʔoohimu	Médisant, médire	Médisant, médire
CE.KOO-TAFA.A	ʔOotaha	Frégate (bird) [Fregata minor]	Frégate (oiseau) [Fregata minor]
TA.KOO-TARE.1	ʔOotaatare	Fauvette to long bec (Conopoderas caffra)	Fauvette à long bec (Conopoderas caffra)
TA.KOO-TARE.2	ʔOotare	Orphelin	(Lmt)
TA.KO-TASI.*	Otahi	One; also only	(Dvs)
TA.KOO-TAWA.1	ʔOotava	Bonite (Euthynnis affinis)	(Lmt)
TA.KOO-TEO	ʔOoteo	Bourgeon, germe; bourgeonner, germer	(Lmt)
AN.KOTI.1	ʔOti	Cut with of the ciseaux [Iles Under the Vent (Leeward islands) Dialect]	Couper avec des ciseaux [Iles Sous le Vent (Leeward islands) Dialect]
AN.KOTI.1	ʔO/ʔoti	Tailler (haie, cheveux)	(Lmt)
CE.KOTI-GA	ʔOotiʔa	Limite, borne	(Lmt)
CE.KOTI-GA	Otia	A boundary, limit, or land mark	(Dvs)
PN.KOTO.1	ʔOto	Chant, chanter (oiseaux)	(Lmt)
CE.KOO-TORE.A	Otore	To embowel [sc. disembowel]	(Dvs)
CE.KOO-TUA	Otua	To lie on the back	To lie on the back
CE.KOO-TUKU.A	ʔOotuʔu	Bird, aigrette of the récifs (Demiegretta sacra)	Oiseau, aigrette des récifs (Demiegretta sacra)
EP.KOO-QURA.*	ʔOoura pape	Crevette d'eau douce appelé chevrette to Tahiti (Palaemon eupalaemon)	Crevette d'eau douce appelé chevrette à Tahiti (Palaemon eupalaemon)
EP.KOO-QURA.*	ʔOoura miti	Langouste of récif (Palinurus penicillatus)	Langouste de récif (Palinurus penicillatus)
TA.KOO-UMA	ʔOouma	Poitrine	(Lmt)
NP.KOU-TOU	ʔOutou	Vous, pronom personnel, deuxième personne of the pluriel	Vous, pronom personnel, deuxième personne du pluriel
CE.KOO-UTU	Outu	A promontary [sic]	(Dvs)
CE.KOO-UTU	ʔOoutu	Pointe of terre [Iles Under the Vent (Leeward islands) Dialect]	Pointe de terre [Iles Sous le Vent (Leeward islands) Dialect]
CE.KOO-WARI	Ovari/vari	To be slack, as a rope that had been tight, or the belly after abstinence	(Dvs)
PN.KOWI.A	ʔO/ʔovi	Lèpre	Lèpre
AN.-KU.1	Aa/ʔu, ooʔu	Pronom possessif, 1re personne of the singulier, classe zéro.	Pronom possessif, 1re personne du singulier, classe zéro.
NP.KUU.2	Uu	To be damp, moist, or wet	(Dvs)
PN.KUA.1	ʔUa	Particule verbale: Aspect accompli (indique qu'une action est accomplie to the moment of référence), often équivalent to the passé	Particule verbale: Aspect accompli (indique qu'une action est accomplie au moment de référence), souvent équivalent au passé
TA.KUFENE.	Ufene	To be crammed, both cheeks being full; to press or squeeze; to wring, such as a washed garment, to press out the water; pinching, covetous, niggardly	(Dvs)
TA.KUFENE.	Ufene/fene	To cram the mouth eagerly in eating; to show great greediness	(Dvs)
CE.KUMU.1*	Umu	To wring or press out any thing between the hands or fingers	(Dvs)
PN.KUI.2	Ui	A single woman who never had a child	A single woman who never had a child
PN.KUI.2	ʔIvi	VeuvePhonologically Irregular	(Lmt)
OC.KUKU.2	ʔUʔu	Moule (lamellibranche) [Mytilus sp.]	(Lmt)
NP.KUUKUU.1	ʔUuʔuu/ʔairaʔo	Nom générique of the pigeons; en particulier (Gallicolumba erythroptera)	Nom générique des pigeons; en particulier (Gallicolumba erythroptera)
PN.KUHU	ʔUu/ʔuu	Bègue, bégayer	Bègue, bégayer
CE.KUUKUPA	ʔUʔupa	Pigeon-perroquet (Ptilinopus purpuratus)	(Lmt)
PN.KUMALA.1	Umara	Sweet potatoes	(Dvs)
PN.KULA.1A	ʔUra	Rouge (arch.)	(Lmt)
PN.KULA.1B	Ura	Red feathers formerly sacred to the gods	(Dvs)
FJ.KULII	ʔU(u)rii	Chien	(Lmt)
CE.KURIRI.*	ʔUriri	Bécasseau (bird) (Heteroscelus incanus)Borrowed	Bécasseau (oiseau) (Heteroscelus incanus)Borrowed
CE.KURIO	Urio, urie	A fish: Tricoloured Fusilier (Pterocaesio tile)Uncertain Semantic Connection	(Bgn)
MP.KULU.1	ʔUru	Tree to pain (Artocarpus altilis)	Arbre à pain (Artocarpus altilis)
PN.KUMALA.1	ʔUmara	Patate douce (Batatas edulis)	(Lmt)
PN.KUMALA.1	Uara	The Hawaiian species of sweet PotatoProblematic	(Lmt)
EP.KUME.1	ʔUme	Tirer, traîner; attirer, allécher quelqu’un	Tirer, traîner; attirer, allécher quelqu’un
EO.KUMETE	ʔUmete	Big plat en wood, sert of mortier pour préparer the “popoi”. Wooden trough or bowl (ovoid in shape) (Xxx).	Grand plat en bois, sert de mortier pour préparer la “popoi”. Wooden trough or bowl (ovoid in shape) (Xxx).
PN.KUMI.1	ʔUmi	Dix brasses	(Lmt)
MP.KUMI.3A	ʔU/ʔumi	Presser, tenir serré (the bras, the cou...), peser on	Presser, tenir serré (le bras, le cou...), peser sur
NP.KUMI.3B	ʔUʔumi i te ʔarapoʔa	Etrangler	(Lmt)
AN.KUMI-KUMI	Umiumi	The beard	(Dvs)
AN.KUMI-KUMI	ʔUmiʔumi	Barbe	(Aca)
AN.KUMI-KUMI	ʔUmiʔumi	Barbiche of the chèvres, “favoris” of the cochons	Barbiche des chèvres, “favoris” des cochons
CE.KUMU.1*	ʔUmu	Presser, essorer en pressant, exprimer (le jus)	(Lmt)
FJ.KUNE	Unê/nê	To be satiated; bloated out with fatnessPhonologically Irregular	(Dvs)
NP.KUPA	Upâ	Enfeebled, as the arms of an archer	(Lmt)
OC.KUPEGA	ʔUpeʔa	Filet of pêche	Filet de pêche
PN.KUPU.1B	ʔUpu	Prière, invocation	Prière, invocation
NP.KUSA	Ufa	To belchPhonologically Irregular	(Dvs)
TR.KUTE	ʔUteʔute	Couleur rouge; rouge; devenir rouge	(Lmt)
AN.KUTU.1	ʔUtu	Pou	(Lmt)
EP.I.1	I	(devant the formes verbales) Marque of l'aspect accompli in the proposition subordonnées; passé immédiat (i...iho nei); ...	(devant les formes verbales) Marque de l'aspect accompli dans les proposition subordonnées; passé immédiat (i...iho nei); ...
PN.-QI.3	Horo/i	Laver, nettoyer	(Lmt)
EP.QII.2	I	To prepare bread fruit for the mahi [fermented food]	(Dvs)
AN.IA.1	ʔO/ia	Pronom personnel, troisième personne singulier sujet: il, elle	Pronom personnel, troisième personne singulier sujet: il, elle
OC.IFI.2	Ihi	The horse chestnut	(Dvs)
PN.TALITALI-QULI	Tiʔatiʔauri	Remora commun (Echineis naucrates)	(Bct)
CE.IHE	Ihe	A dart or spear	A dart or spear
AN.IKA.A	Iʔa	Poisson, marsouin, dauphin, baleine, tortue, poulpe	(Lmt)
EP.IKA.B	Ha/ia	A human sacrifice; also the bodies of those slain in war	(Dvs)
MP.IKE	Ie	The mallet used for beating cloth	(Dvs)
MP.QILA	Ira	Tache of vin (on the peau)	Tache de vin (sur la peau)
PN.ILI-FIA.2	Iri/haa, iri/hea	Consternation on account of some disaster, such as the fall of a warrior; to be amazed, or in a consternation	Consternation on account of some disaster, such as the fall of a warrior; to be amazed, or in a consternation
AN.QILO	Iro	A maggot, a worm	A maggot, a worm
AN.QILO	Iro/iro	"Ver parasite que l'on trouve in the bonites et the ""va'u"""	"Ver parasite que l'on trouve dans les bonites et les ""va'u"""
CE.INA-FEA	Naafea, naahea	Quand, interrogation on un événement accompli or same non accompli	Quand, interrogation sur un événement accompli ou même non accompli
TA.INA-INA	Inaina	Enlever the poil d'un cochon en l'ébouilantant et the râclant	Enlever le poil d'un cochon en l'ébouilantant et le râclant
TA.I-NAAKUANEI	Inauanei	Tout to l'heure (passé)	Tout à l'heure (passé)
CE.I-NANAFI	Inaanahi	Hier	(Lmt)
CE.I-NAPOO	Inaapoo	The nuit dernière	La nuit dernière
MP.INU	Inu	Boire; boisson; buvable, potable	(Lmt)
CE.I-OO	Ioo	Chez	(Lmt)
CE.IPO	Ipo	A darling, one made much of	(Dvs)
AN.IPU	Ipu	Récipient, tasse, calebasse	Récipient, tasse, calebasse
OC.ISE.1	Ihe	Demi-bec, fish of the famille of the Hemiramphidae (Hyporhamphus acutus)	Demi-bec, poisson de la famille des Hemiramphidae (Hyporhamphus acutus)
CE.ISO.*	Iho	The essence or nature of a thing or person	(Dvs)
AN.ISU.1	Ihu	Nez, museau, bec; avant élancé d'une pirogue (ihu va'a)	Nez, museau, bec; avant élancé d'une pirogue (ihu va'a)
EP.ITO	Ito(ito)	Watchful, active, vigilant; stimulating, arousing	(Dvs)
AN.QITI	Iti/iti	Petit to petit	Petit à petit
AN.QITI	Iti	Petit; be petit, diminuer; exprime the tendresse, en particulier in the chansons	Petit; être petit, diminuer; exprime la tendresse, en particulier dans les chansons
EP.ITO	Ito/ito	Courage, énergie, activité; courageux, énergique, actif	Courage, énergie, activité; courageux, énergique, actif
NP.IWI.A	Ivi	Os, arête of fish	Os, arête de poisson
PN.RAA	Ra	(after une forme verbale or nominale, with allongement of the dernière voyelle of the mot précédent) Indique l'éloignement in the temps or l'espace, or the deux	(après une forme verbale ou nominale, avec allongement de la dernière voyelle du mot précédent) Indique l'éloignement dans le temps ou l'espace, ou les deux
OC.LAQAA.A	Raa	Soleil (arch.)	(Lmt)
NP.LAQAA.B	Râ	A day	(Dvs)
AN.LAQE.A	Rae	Front (anatomie)	(Lmt)
OC.LAFA	Raha	Pellicules of the cuir chevelu [dandruff]	Pellicules du cuir chevelu [dandruff]
NP.LAFI.1	Rahi/rahi	Small; unequal, thin and wide	(Dvs)
SO.LAFI.3	Rahi	To arrange the bark for making the native cloth	(Dvs)
CE.RAFIRAFI	Rahirahia	The temples	(Dvs)
EP.RAAFUI.*	Rahui/i	A prohibition or restriction laid on hogs, fruit, &c. by the king, or chief	A prohibition or restriction laid on hogs, fruit, &c. by the king, or chief
EP.RAAFUI.*	Rahui	To lay on such a rahui	To lay on such a rahui
PN.LAGA.2	Ra/raʔa	Tresser des surfaces	(Lmt)
CE.RAGATIRA	Raʔatira	Chief d'une équipe, directeur	Chef d'une équipe, directeur
CE.RAGATIRA	Raatira	A chief; the general title of the inferior chiefs; an officer on board a ship	A chief; the general title of the inferior chiefs; an officer on board a ship
OC.LAGI.1	Rai/fa	The name of a native song	(Dvs)
AN.LAGI.2	Raʔi	Firmament, sky (to the sens of voute céleste); sky atmosphérique; sky, paradis	Firmament, ciel (au sens de voute céleste); ciel atmosphérique; ciel, paradis
CE.RAGI-AATEA	Raʔiatea	The principale of the Iles-under-the-vent	La principale des Iles-sous-le-vent
TA.RAGI-TOTO	Raʔitoto	A small isle, also a hill at Taha`a (Best 1917:113)	A small isle, also a hill at Taha`a (Best 1917:113)
AN.LAGO.1	Raʔo	Mouche	(Lmt)
CP.NAO-NAO	Nao	A sort of fly or insect	(Dvs)
OC.LAGO.2	Raʔo	Rouleaux pour mettre to l'eau the bateaux	Rouleaux pour mettre à l'eau les bateaux
MP.LAI	Rai	species of carangue (Scomberoides sanctipetri) . (Chorinemus tol)	Espèce de carangue (Scomberoides sanctipetri) . (Chorinemus tol)
PN.LAKA.2	Râa	Sacred, consecrated, devoted to a sacred purpose	(Dvs)
EP.RAAKAU.1	Raʔau hoʔee	18th night of lunar cycle	(Kvt)
EP.RAAKAU.1	Raʔau roto	19th night of lunar cycle	(Kvt)
EP.RAAKAU.1	Raʔau faa faʔaoti	20th night of lunar cycle	(Kvt)
CE.RAAKAU.2	Raaʔau	Médicament, drogue; soigner quelqu'un	Médicament, drogue; soigner quelqu'un
PN.RAQA-KAU.A	Raaʔau	Plant or tree. A tree; plants, herbs (Dvs).	Plante ou arbre. A tree; plants, herbs (Dvs).
AN.RAKU	Raʔu/raʔu	Gratter, se gratter	(Lmt)
AN.RARA.1	Rara	To scorch over or on the fire	(Dvs)
EP.RARA.2	Rara	Déraper, faire un écart, be déporté	Déraper, faire un écart, être déporté
PN.RAQA-RAQA	Rara	A branch	(Dvs)
PN.RAQA-RAQA	Raaraa	Branche, rayon, radiation	(Aca)
NP.LALI.2	Rari	Mouillé; be mouillé	Mouillé; être mouillé
EC.LALI.3	Rari	A fish (Cephalopholis sexmaculatus) . Blood sea bass (Cephalopolis coatesi)	(Rdl)
AN.LALO.A	Raro	Locatif: dessous, bas	(Lmt)
PN.LALO.B	Raro	Ouest (towards or va the vent)	Ouest (vers ou va le vent)
NP.LAA-UA	Raaua	Pronom, troisième personne of the duel: ils, elles	Pronom, troisième personne du duel: ils, elles
AN.RAMA	Rama	Flambeau; pêcher to the flambeau	Flambeau; pêcher au flambeau
OC.RANU.B	Nanu	Mucosités qui empêchent the nouveaux-nés of respirer. The matter in the nostrils of a new born infant (Dvs).Phonologically Irregular	Mucosités qui empêchent les nouveaux-nés de respirer. The matter in the nostrils of a new born infant (Dvs).Phonologically Irregular
PN.LAQOA	Raoa	To be choked with fish bones, food, etc.	(Dvs)
PN.LAPA.1B	Rapa	Pale of pagaie, d'aviron or d'hélice; plat of the lame d'un couteau. The blade or paddle of an oar; a slab of stone or wood (Dvs).	Pale de pagaie, d'aviron ou d'hélice; plat de la lame d'un couteau. The blade or paddle of an oar; a slab of stone or wood (Dvs).
MP.LAPA.1A	Rapa/rapa	Square, as a part of a house	Square, as a part of a house
OC.LAPA.2	Rapa	VertUncertain Semantic Connection	(Jsn)
NP.LAPAKAU	Rapaʔau	Faire take un médicament; conserver in the salt; conserver par salaison	Faire prendre un médicament; conserver dans le sel; conserver par salaison
FJ.LAPE	Nape	Fish of the famille of the Mugilidae (Mugil vaigensis)Phonologically Irregular	Poisson de la famille des Mugilidae (Mugil vaigensis)Phonologically Irregular
MP.LAPU	Rapu	Etre mélangé, be délayé (terre)	Etre mélangé, être délayé (terre)
MP.LAPU	Rapu	Earth or dirt; to stir or mix together; to be in confusion	(Dvs)
PN.LASI	Rahi	Big, grandir; nombreux, big nombre, big quantité	Grand, grandir; nombreux, grand nombre, grande quantité
MP.LASO.A	Raho	Vagin. The female pudenda (Dvs).	(Lmt)
AN.LATA.1	Rata	Apprivoisé, be apprivoisé	Apprivoisé, être apprivoisé
FJ.LATA.2	Râtâ	The Tahitian chestnut tree and fruit	(Dvs)
FJ.LATA.2	Rata	(Metrosideros polymorpha)	(Hry)
CE.RATO	Rato	To drag or pullUncertain Semantic Connection	(Dvs)
AN.LAU.1A	Rau	Leaf, ne s'emploie que pour certaines plantes to grandes feuilles	Feuille, ne s'emploie que pour certaines plantes à grandes feuilles
PN.LAU.2B	Rau	Etre varié, be of toutes sortes. Many, indefinitely (Dvs).	Etre varié, être de toutes sortes. Many, indefinitely (Dvs).
PN.RAU.1	Rau	Pêcher with of the feuilles assemblées en forme of filets	Pêcher avec des feuilles assemblées en forme de filets
PN.RAU.2	Rau	One hundred; when the natives count by couples, it is 200	(Dvs)
NP.LAU-FALA	Raufara	The leaves of the pandanus which are used for thatching the native houses . Leaf of pandanus, toit of the cases indigènes	The leaves of the pandanus which are used for thatching the native houses . Feuille de pandanus, toit des cases indigènes
CE.RAUKA	Naua	To get or obtainPhonologically Irregular	(Dvs)
PN.LAU-QULU	Rouru	Cheveux	(Lmt)
CE.RAU-MATI	Raumati	To cease from rain, hold fair, applied to the weather	(Dvs)
PN.LAU-MEA	Raumea	The gills of fish	(Dvs)
TA.RAUPO	Moʔuu /raupo/	A flexible grass that makes fine mats and other braids	(Hry)
PN.LAA-TOU	Raatou	Pronom, troisième personne of the pluriel: ils, elles	Pronom, troisième personne du pluriel: ils, elles
EO.LAWA.1A	Rava/ʔi	Riche, suffire	(Lmt)
PN.LAWE.2B	Rave	Prendre, faire pour quelques actions (chasse, travail)	(Lmt)
CE.REFA	Refa	To leer, cast a side look	(Dvs)
PN.LEFE	Rehe/rehe/tohe	The line of separation where the human anus is	(Dvs)
MP.REFU.1	Rehu	Cendre	(Lmt)
EC.REFU.2	ʔAa/rehu/rehu	The crépuscule of the soir or of the matin; sombre	Le crépuscule du soir ou du matin; sombre
MP.REGA	Rea	Ginger, turmeric	(Dvs)
MP.REGA	Reʔa maaʔohi	Safran of the Indes (Cucurma longa), used like épice	Safran des Indes (Cucurma longa), utilisé comme épice
MP.REGA	Reʔa mooruru	Gingembre (Zingiber zerumbet), perfume les cheveux	(Lmt)
MP.REGA	Reʔa tinitoo	Gingembre (Zingiber officinalis), épice	Gingembre (Zingiber officinalis), épice
PN.REGA-REGA	Reʔareʔa	Couleur jaune; jaune; devenir jaune	(Lmt)
CE.REHO	Reho	Porcelaine (coquillage) coupée qui sert to peler l'écorce of the fruits to pain; peler l'écorce of the fruits to pain. A tiger shell, cut for the purpose of scraping the rind of the breadfruit; to scrape the rind of breadfruit, &c. (Dvs).	Porcelaine (coquillage) coupée qui sert à peler l'écorce des fruits à pain; peler l'écorce des fruits à pain. A tiger shell, cut for the purpose of scraping the rind of the breadfruit; to scrape the rind of breadfruit, &c. (Dvs).
PN.LEI.1	Rei	Carved bow-piece of sailing canoe. Avant or arrière d'une pirogueProblematic	Carved bow-piece of sailing canoe. Avant ou arrière d'une pirogueProblematic
CE.REIRA	Reira	There, to cet endroit-there, to ce moment-there	Là, à cet endroit-là, à ce moment-là
NP.LEKA.1	ʔAa/rea/rea	Divertissement; gai, divertissant; be gai, se diverter, s'amuserPhonologically Irregular	Divertissement; gai, divertissant; être gai, se diverter, s'amuserPhonologically Irregular
OC.LELE.A	Rere	Voler, s'envoler	(Lmt)
CE.REREIOGA	Reioa	The stern of a large native canoeUncertain Semantic Connection	(Dvs)
CE.REREIOGA	Rereioa	A dream, the wandering of the mind during sleep; to dreamUncertain Semantic Connection	(Dvs)
CE.REREIOGA	Rerei	To waste away through sickness; to be lank and thin, as a sick personProblematic	(Lmt)
CE.REREIOGA	Rerei	Third draught of fishes in a new netProblematic	(Lmt)
TA.REMU.2	Remu	Mousse (plante); algue	(Lmt)
OC.LEQO.1	Reo	Voix; langue (qu'on parle), langage; voix (to the élections)	Voix; langue (qu'on parle), langage; voix (aux élections)
FJ.LEPA.1	Repa/repa	The skirts, or edges of a garment	(Dvs)
EP.REPE	Repe	Crête of coq; palmes of natation	Crête de coq; palmes de natation
EP.REPE	Repe/rehe	The division of the posteriors	(Lmt)
EP.REPO	Repo	Terre (matière), saleté, sale, be sale	Terre (matière), saleté, sale, être sale
NP.LEPU	Repu	To roll, or have a great motion, as a ship	To roll, or have a great motion, as a ship
TA.PAA-REU	Paareu	Paréo (vêtement traditionnel); mettre un paréo	Paréo (vêtement traditionnel); mettre un paréo
TA.PAA-REU	Pareu	A garment worn as a petticoat, round the loins of both sexes; to put on a pareu	A garment worn as a petticoat, round the loins of both sexes; to put on a pareu
